MD5,detections,Package_Name,Permissions,Last_date,Verdict,Positive
3241ea66df03920c5030e849448c8bb5,35,aoi.di109d.jix,android.permission.WAKE_LOCK android.permission.INTERNET android.permission.VIBRATE android.permission.READ_PHONE_STATE android.permission.BROADCAST_STICKY android.permission.WRITE_EXTERNAL_STORAGE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_CONFIGURATION android.permission.READ_SMS android.permission.WRITE_SMS android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.ACCESS_WIFI_STATE android.permission.WRITE_SETTINGS android.permission.SYSTEM_ALERT_WINDOW android.permission.GET_TASKS android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_MTK_MMHW android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_CACHE_FILESYSTEM android.permission.BROADCAST_STICKY android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.CHANGE_CONFIGURATION android.permission.GET_ACCOUNTS android.permission.GET_TASKS android.permission.INTERNET android.permission.INTERACT_ACROSS_USERS_FULL android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_PHONE_STATE android.permission.READ_SETTINGS android.permission.READ_SMS android.permission.RECEIVE_SMS android.permission.READ_INTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.SEND_SMS android.permission.WRITE_SETTINGS android.permission.WRITE_SMS android.permission.UPDATE_APP_OPS_STATS android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_INTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.CHANGE_WIFI_STATE android.permission.GET_TASKS android.permission.SYSTEM_ALERT_WINDOW android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.UNINSTALL_SHORTCUT com.android.launcher.permission.INSTALL_SHORTCUT android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.READ_SMS android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.READ_PHONE_STATE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.WAKE_LOCK android.permission.WRITE_SMS android.permission.READ_SMS android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.BROADCAST_SMS android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.RECEIVE_BOOT_COMPLETED android.permission.DISABLE_KEYGUARD android.permission.SYSTEM_ALERT_WINDOW android.permission.GET_TASKS android.permission.CHANGE_CONFIGURATION android.permission.CAMERA android.permission.READ_INTERNAL_STORAGE android.permission.READ_USER_DICTIONARY android.permission.SAMSUNG_TUNTAP android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_SUPERUSER android.permission.GET_PACKAGE_SIZE android.permission.CLEAR_APP_CACHE com.dianxinos.superuser.permission.UPDATE android.permission.RUN_INSTRUMENTATION com.android.launcher.permission.CALL_PHONE android.permission.MODIFY_AUDIO_SETTINGS,7/9/2018 7:51,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.pf,1
70418e0579b708ffcc59bd84f0eb6f29,52,com.itheima.tyg,android.permission.INTERNET android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE,9/21/2018 2:11,Trojan.Win32.Hesv.bhai,1
b3050cf0163bd00e6adc94cc32485308,28,com.jdx.ooofjg,android.permission.INTERNET android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_MTK_MMHW android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_CACHE_FILESYSTEM android.permission.BROADCAST_STICKY android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.CHANGE_CONFIGURATION android.permission.GET_ACCOUNTS android.permission.GET_TASKS android.permission.INTERNET android.permission.INTERACT_ACROSS_USERS_FULL android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_PHONE_STATE android.permission.RECEIVE_BOOT_COMPLETED android.permission.READ_SETTINGS android.permission.READ_SMS android.permission.RECEIVE_SMS android.permission.READ_INTERNAL_STORAGE android.permission.READ_USER_DICTIONARY android.permission.READ_EXTERNAL_STORAGE android.permission.SEND_SMS android.permission.SAMSUNG_TUNTAP android.permission.WRITE_SETTINGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_SMS android.permission.UPDATE_APP_OPS_STATS android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_INTERNAL_STORAGE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.INTERNET android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.SEND_SMS android.permission.READ_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.ACCESS_NETWORK_STATE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE android.permission.WAKE_LOCK android.permission.RECEIVE_BOOT_COMPLETED android.permission.WRITE_EXTERNAL_STORAGE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_SMS android.permission.WRITE_SMS android.permission.GET_TASKS android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.READ_PHONE_STATE android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.WRITE_EXTERNAL_STORAGE com.android.launcher.permission.INSTALL_SHORTCUT android.permission.VIBRATE android.permission.CHANGE_WIFI_STATE android.permission.CHANGE_NETWORK_STATE android.permission.INTERNET android.permission.SEND_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE android.permission.RECEIVE_MMS android.permission.RECEIVE_SMS android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.CHANGE_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_APN_SETTINGS android.permission.DISABLE_KEYGUARD android.permission.WRITE_EXTERNAL_STORAGE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_CONFIGURATION android.permission.READ_SMS android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.READ_PHONE_STATE android.permission.ACCESS_COARSE_LOCATION android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_STATE android.permission.ACCESS_WIFI_STATE android.permission.WRITE_APN_SETTINGS android.permission.VIBRATE android.permission.WRITE_SETTINGS android.permission.WRITE_SECURE_SETTINGS android.permission.GET_TASKS android.permission.ACCESS_COARSE_LOCATION android.permission.VIBRATE android.permission.CAMERA android.permission.FLASHLIGHT android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE com.android.launcher.permission.INSTALL_SHORTCUT android.permission.ACCESS_NETWORK_STATE com.oppo.launcher.permission.READ_SETTINGS,2/2/2018 22:37,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.pf,1
e2637e71a1c5790466aef789755e7126,52,com.wwpepro,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE com.android.launcher.permission.INSTALL_SHORTCUT android.webkit.permission.PLUGIN android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_COARSE_LOCATION android.permission.SYSTEM_ALERT_WINDOW android.permission.RECEIVE_BOOT_COMPLETED android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.WAKE_LOCK android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.BLUETOOTH android.permission.BLUETOOTH_ADMIN android.permission.GET_ACCOUNTS com.android.alarm.permission.SET_ALARM com.google.android.c2dm.permission.RECEIVE android.permission.READ_PHONE_STATE com.android.browser.permission.READ_HISTORY_BOOKMARKS com.google.android.gms.permission.ACTIVITY_RECOGNITION com.sec.android.provider.badge.permission.READ com.sec.android.provider.badge.permission.WRITE com.htc.launcher.permission.READ_SETTINGS com.htc.launcher.permission.UPDATE_SHORTCUT com.sonyericsson.home.permission.BROADCAST_BADGE com.sonymobile.home.permission.PROVIDER_INSERT_BADGE com.anddoes.launcher.permission.UPDATE_COUNT com.majeur.launcher.permission.UPDATE_BADGE com.huawei.android.launcher.permission.CHANGE_BADGE com.huawei.android.launcher.permission.READ_SETTINGS com.huawei.android.launcher.permission.WRITE_SETTINGS android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION,9/21/2018 0:46,HackTool.Win32.Sniffer.WpePro.uud,1
6e1eb250b8564ffbbe9262b84f066552,6,com.android.hyuntao.bashantuzhu, android.permission.ACCESS_COARSE_LOCATION com.android.hyuntao.bashantuzhu.permission.JPUSH_MESSAGE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.CHANGE_NETWORK_STATE android.permission.RECEIVE_USER_PRESENT android.permission.SYSTEM_ALERT_WINDOW android.permission.WAKE_LOCK android.permission.GET_ACCOUNTS android.permission.USE_CREDENTIALS android.permission.MANAGE_ACCOUNTS android.permission.AUTHENTICATE_ACCOUNTS android.permission.ACCESS_NETWORK_STATE android.permission.INTERNET com.android.launcher.permission.READ_SETTINGS android.permission.CHANGE_WIFI_STATE android.permission.ACCESS_WIFI_STATE android.permission.READ_PHONE_STATE android.permission.VIBRATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.BROADCAST_STICKY android.permission.WRITE_SETTINGS android.permission.READ_PHONE_STATE android.permission.CAPTURE_AUDIO_OUTPUT android.permission.RECORD_AUDIO android.permission.CAMERA,1/15/2019 11:40,None,1
f311be35e39d0a8e05c7138b988b5e6f,30,ahmyth.mine.king.ahmyth,android.permission.WAKE_LOCK android.permission.CAMERA android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.READ_SMS android.permission.SEND_SMS android.permission.RECEIVE_BOOT_COMPLETED android.permission.READ_PHONE_STATE android.permission.READ_EXTERNAL_STORAGE android.permission.READ_CALL_LOG android.permission.RECORD_AUDIO android.permission.MODIFY_AUDIO_SETTINGS android.permission.ACCESS_FINE_LOCATION android.permission.READ_CONTACTS,2/2/2018 22:31,HEUR:Backdoor.AndroidOS.Agent.dt,1
47e6a3ecb46a5a7a056bfb073a760333,32,com.zeze.light,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.CAMERA android.permission.FLASHLIGHT android.permission.WAKE_LOCK android.permission.INTERNET android.permission.WAKE_LOCK android.permission.READ_PHONE_STATE android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE android.permission.SYSTEM_ALERT_WINDOW woPzNZ.rNjyew.APevEr.XGGsYZ.poMndi android.permission.GET_TASKS android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.GET_TASKS android.permission.READ_LOGS,6/3/2018 8:11,not-a-virus:HEUR:RiskTool.AndroidOS.Robtes.ci,1
15fbef81a464e1442ea53ab80cba657d,35,com.oyws.pdu,android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_OWNER_DATA android.permission.ACCESS_NETWORK_STATE android.permission.RECEIVE_BOOT_COMPLETED,11/12/2018 19:43,HEUR:Trojan.AndroidOS.Rootnik.f,1
34c082310df3f124ba6976ed861faf87,36,com.c101421042723,android.permission.RAISED_THREAD_PRIORITY android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.WRITE_EXTERNAL_STORAGE com.android.launcher.permission.INSTALL_SHORTCUT com.android.launcher.permission.READ_SETTINGS android.permission.WRITE_SECURE_SETTINGS com.android.launcher.permission.WRITE_SETTINGS android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_NETWORK_STATE android.permission.RECEIVE_MMS android.permission.RECEIVE_WAP_PUSH android.permission.WRITE_SETTINGS android.permission.READ_SMS android.permission.SEND_SMS android.permission.RECEIVE_SMS,12/13/2018 1:18,HEUR:Trojan-Dropper.AndroidOS.Agent.g,1
57f766515cc6fc242fc94c01a28f4a76,29,com.cattss,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 18:42,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
21f2cc45c472cf133fd8ba143c4cf8eb,31,com.chistescortos,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 21:47,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
bdec2455241084c305526f0a59fa3206,29,com.chistespicanticos,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 18:15,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
3d7e04e37db833f47d08975e27c69a9c,35,com.fdhgkjhrtjkjbx.model,android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE android.permission.SYSTEM_ALERT_WINDOW com.android.launcher.permission.INSTALL_SHORTCUT android.permission.WAKE_LOCK android.permission.GET_TASKS,12/12/2018 3:46,not-a-virus:HEUR:AdWare.AndroidOS.Mmaro.a,1
1784c13627af02ad27ede6c2c2225bce,28,com.funnyys,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 18:16,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
3a968798bc722893df6098afcb7d8ab1,27,com.imagepets,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/27/2018 1:05,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
9b59a89cf7d5f7bfabdcc95161c32292,28,com.kitchenn,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 19:50,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
8b5fde46dd92421ee5bb411146afbc3e,28,com.laughtter,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 20:07,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
db01f96d5e66d82f7eb61b85eb96ef6e,38,com.parental.control.v4,android.permission.INTERNET android.permission.READ_SMS android.permission.READ_SMS android.permission.WRITE_SMS android.permission.WRITE_SMS android.permission.GET_ACCOUNTS android.permission.GET_ACCOUNTS com.android.browser.permission.READ_HISTORY_BOOKMARKS com.android.browser.permission.READ_HISTORY_BOOKMARKS android.permission.ACCESS_NETWORK_STATE android.permission.READ_CONTACTS android.permission.READ_CONTACTS android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.GET_TASKS android.permission.GET_TASKS android.permission.WAKE_LOCK android.permission.WAKE_LOCK android.permission.CALL_PHONE android.permission.CALL_PHONE android.permission.SEND_SMS android.permission.SEND_SMS android.permission.WRITE_SETTINGS android.permission.WRITE_SETTINGS android.permission.READ_PHONE_STATE android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.CAMERA android.permission.CAMERA android.permission.RECORD_AUDIO android.permission.RECORD_AUDIO android.permission.PROCESS_OUTGOING_CALLS android.permission.PROCESS_OUTGOING_CALLS android.permission.RECEIVE_SMS android.permission.RECEIVE_SMS,10/27/2018 22:20,HEUR:Backdoor.AndroidOS.Dingwe.a,1
52a30b58257d338617a39643e2216d0c,39,com.parental.control.v4,android.permission.INTERNET android.permission.READ_SMS android.permission.READ_SMS android.permission.WRITE_SMS android.permission.WRITE_SMS android.permission.GET_ACCOUNTS android.permission.GET_ACCOUNTS com.android.browser.permission.READ_HISTORY_BOOKMARKS com.android.browser.permission.READ_HISTORY_BOOKMARKS android.permission.ACCESS_NETWORK_STATE android.permission.READ_CONTACTS android.permission.READ_CONTACTS android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.GET_TASKS android.permission.GET_TASKS android.permission.WAKE_LOCK android.permission.WAKE_LOCK android.permission.CALL_PHONE android.permission.CALL_PHONE android.permission.SEND_SMS android.permission.SEND_SMS android.permission.WRITE_SETTINGS android.permission.WRITE_SETTINGS android.permission.READ_PHONE_STATE android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.CAMERA android.permission.CAMERA android.permission.RECORD_AUDIO android.permission.RECORD_AUDIO android.permission.PROCESS_OUTGOING_CALLS android.permission.PROCESS_OUTGOING_CALLS android.permission.RECEIVE_SMS android.permission.RECEIVE_SMS,11/12/2018 13:48,HEUR:Backdoor.AndroidOS.Dingwe.a,1
8622e45d4db935f2d01045aa85705702,30,com.prasesamor,android.permission.CAMERA android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.READ_PHONE_STATE,11/12/2018 18:18,not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.li,1
